,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence
5848,4.0,0.4317572,-28.585373205881798,0.66147965,0.6329555,0.4368064,0.43680504,23.194390848752885,52.721445214220665,23.153767,1.0,0.9632750536739584,0.4317585,2569855920,4337471,0.2535,213.8,189.8,0.3844,181.3,0.2403,209.8,0.2982,204.8,-23.61003658870172,0.3376,198.2,0.2715,8791.275,5829.8135,-28.609848186586476,8718.329,8582.417,6560.49,1,1,6362.3516,8730.14,8604.539,6934.064,52.73498564575824,5601.003,8887.773,1.7706618,6780.651,-0.002035811,0.005786854,0.005786954,0.021941705,-0.0005369293,0.000736415450728,-0.00053692004,0.022035947,0.0058118096,-0.0057648653336379,0.005811709,-0.0057649651057563,-0.0218583325158347,0.0007364027058583,0.0027921788764584,-22.768953,0.9999487,83482720000.0,2717276338839.4365,83482755000.0,28940.258,0.0177277524944871,0.0055572051505398,-0.0190536020638525
5849,4.0,0.23285976,-27.895460817789115,0.5225466,0.3550526,0.27730238,0.2770966,23.850802584510216,53.645447454030034,23.8665,1.0,1.0145636727229053,0.23299171,2569856037,3681834,0.3849,134.2,120.1,0.5783,115.1,0.3652,131.9,0.4511,128.9,-21.302582278620957,0.5094,125.0,0.4116,1044.4733,692.6352,-27.911677995578437,1033.8541,1019.00055,777.8132,1,1,756.4089,1034.9481,1021.56573,820.8669,53.647019128523574,667.8529,1054.9019,1.7762275,804.3205,0.18410784,-0.022861004,-0.022884011,-0.050297596,0.083763964,0.0140075202251575,0.08367974,0.19085477,0.08683363,0.0856102159954096,0.08674633,0.0856963784585284,0.1883551591162435,0.0139934365209626,0.0307876336000634,-21.760656,0.99750483,14169954000.0,2339871129600.0,14170887000.0,932231.7,-0.0309897197228389,0.0705409322072687,0.0042180112779999
5850,4.0,0.20754108,-28.045244196017563,0.5188007,0.41284698,0.24197903,0.23626924,24.418865354472874,53.7427187968712,24.433462,1.0,1.0135349178109967,0.21213439,2569856131,3614690,0.566,63.37,56.26,0.8581,53.76,0.5365,62.19,0.6658,60.72,-19.013007557289583,0.7538,58.76,0.6062,128.89561,85.20662,-28.059782874073804,128.26753,126.07704,96.569046,1,1,93.31201,128.50702,126.397255,102.474045,53.745310115496146,81.47541,130.47873,1.7566134,99.94276,-0.10026962,-0.030544523,-0.031011656,-0.05366455,-0.057943787,-0.0006115441224348,-0.057070974,0.11372723,0.06572066,-0.0647279013575531,0.064730704,-0.0657178171418592,-0.1137223031080284,-0.0006023323560383,-0.0010582549615935,-20.720516,0.95324135,2631008300.0,590823839369.0142,2636787500.0,5779158.0,-0.0159963125840517,0.0085283893840569,0.0065341247797857
5851,4.0,0.105963066,-28.270949778492465,0.15369733,0.078986034,0.123215556,0.12311127,24.529830568592967,52.93419555801039,24.48773,1.0,0.961966134184168,0.105873525,2569856251,8745219,0.522,139.2,123.3,0.788,117.7,0.4951,136.6,0.613,133.3,-19.467668513800284,0.6932,128.9,0.5587,192.03604,127.61481,-28.29039170647021,189.7612,186.53099,142.68414,1,1,138.27689,189.81712,187.22491,149.95753,52.94532507067482,122.49114,194.19463,1.7931452,146.55992,-0.059072196,0.0735809,0.0744078,0.31560493,-0.013927008,0.0316965397719757,-0.013772236,0.32108563,0.07569995,0.0679805737780499,0.07485869,0.0687445376705087,0.2915838644931403,0.0313442934303429,0.1344426753158321,-22.185373,0.97391313,25760854000.0,1374240444935.2114,25766566000.0,5710617.5,-0.0029421188404485,0.0045489165237114,-0.0195915768687719
5852,4.0,0.1131606,-27.94833817475441,0.2108091,0.17917348,0.13269946,0.12936611,25.529957452582305,53.30382383173154,25.585627,1.0,1.0526104077994238,0.11593974,2569856468,5215941,1.015,96.07,85.14,1.519,81.31,0.9638,94.26,1.188,91.99,-16.9416422606921,1.34,88.98,1.085,18.973816,12.54557,-27.964554598575287,18.765553,18.55413,14.121265,1,1,13.802277,18.791538,18.58278,14.927572,53.308621467143375,12.176872,19.128757,1.7701281,14.680825,0.0057233023,-0.066652976,-0.06723787,-0.08091845,0.0047556846,-0.0657374646873312,0.0047143158,0.0811206,0.06740584,-0.0147744883450403,0.06681949,-0.0149041371836536,-0.0179366142768981,-0.0651656244093548,-0.0791127680259864,-21.190844,0.7452251,5483827700.0,481508406805.63385,5506028000.0,22200234.0,0.0168705824596296,-0.0033495908590214,0.0251590162202
5853,4.0,0.20489512,-28.11240314764963,0.43719444,0.29298073,0.25934604,0.2592585,23.5470451476033,53.3146894125378,23.477865,1.0,0.938270427932266,0.20494784,2569856672,558498,0.3097,219.0,194.4,0.4674,185.8,0.2937,214.9,0.3637,209.8,-22.214159699296896,0.4112,203.0,0.3315,2410.3667,1600.6554,-28.12977802198919,2382.466,2345.7031,1791.778,1,1,1740.7338,2383.741,2353.1267,1885.7471,53.32027507766564,1541.3657,2435.3076,1.7870952,1846.3679,0.19499756,-0.018606164,-0.018612444,-0.031375557,0.11567544,0.0341514428430338,0.1156364,0.19750564,0.11716326,0.1120376389203779,0.11712372,0.1120754621216435,0.1889289785441092,0.0341399174219318,0.0575701147244781,-22.043606,0.9986766,29058783000.0,994245917566.1971,29059990000.0,1204738.4,0.0101829711791127,0.0040919620679747,-0.0324297785859757
5854,4.0,0.13391721,-28.57496247806988,0.27353317,0.18994068,0.14780176,0.14342527,25.808047326258222,53.5674525477498,25.861057,1.0,1.050035499958932,0.13664776,2569856850,475555,0.6787,140.4,123.9,1.035,118.1,0.6429,137.7,0.8003,134.2,-16.904708265263874,0.9077,129.7,0.7277,18.141634,12.021688,-28.599893164847277,17.917189,17.694305,13.477667,1,1,13.159173,17.931377,17.734474,14.204735,53.573120696773245,11.652071,18.29679,1.7813299,13.958922,-0.14172104,-0.021204744,-0.024253996,-0.11155777,-0.030811852,0.0207956484863602,-0.026938135,0.18036072,0.03921258,-0.0290645615118343,0.03428271,-0.0332440595399455,-0.152908132594039,0.0181811852395476,0.0956508868091327,-20.826012,0.76336515,3468301600.0,393014961397.1831,3479092000.0,10790377.0,0.0181387720055148,-0.0275248021737387,0.0235598411859022
5855,4.0,0.10531139,-27.579116735986037,0.22108042,0.14963076,0.16917568,0.1371627,25.09956843694346,53.59648197545499,25.132599,1.0,1.0308896419732727,0.12380775,2569856880,3297615,1.12,276.2,243.9,1.701,232.6,1.061,270.8,1.318,264.1,-16.90290928415002,1.493,255.2,1.2,18.103285,12.012882,-27.59355946694369,17.886751,17.63051,13.452994,1,1,13.094307,17.897686,17.680727,14.164537,53.60409294610279,11.596327,18.278366,1.7853427,13.8878,-0.060261723,-0.124773815,-0.14708461,-0.18307368,-0.048415326,-0.055174261375367,-0.041071355,0.19273674,0.15484808,-0.122738132363601,0.13135967,-0.1446849334065295,-0.1800868464371488,-0.0468050517514915,-0.0686744535291083,-21.225166,0.113805495,4816589300.0,234247309340.8451,5320561000.0,503971840.0,-0.0153414787167465,-0.0225630232529677,0.014718117396725
5856,4.0,0.20353903,-28.62665559323949,0.37210795,0.3636974,0.2093866,0.2093866,24.372985607074337,52.49456249130552,24.295795,1.0,0.9313736211156352,0.20353901,2569857193,6477900,0.4901,207.3,185.8,0.7422,178.2,0.4646,203.7,0.5762,199.3,-20.249372722685113,0.6522,193.4,0.5248,408.76566,268.2006,-28.651909177689102,407.29788,400.24118,306.6875,1,1,296.99942,407.45355,401.74234,326.6823,52.508887187408874,257.20236,413.45868,1.7436321,319.13144,0.0062260763,-0.0118761975,-0.0118761975,-0.009585926,0.0077136117,-0.0011645484783612,0.0077136117,0.011430399,0.014161351,-0.0141133870089034,0.014161351,-0.0141133870089034,-0.011391684098442,-0.0011645484783612,-0.000939970566558,-21.629341,1.0,14654431000.0,1392459360630.986,14654431000.0,1.4920263,0.0004051309424264,-0.0050077675064762,-0.0361989270812306
5857,4.0,0.30880344,-27.57102397039715,0.48183316,0.40830117,0.32458904,0.32458904,25.565822288857238,53.59892881093426,25.614456,1.0,1.0458118420220754,0.3088034,2569857258,1283539,0.6222,189.6,166.1,0.9447,158.0,0.5897,185.7,0.7324,180.8,-20.33278103286153,0.8295,174.3,0.6666,426.55994,283.06458,-27.585715206247468,421.17746,415.1286,316.73737,1,1,308.35095,421.37518,416.35928,333.2048,53.60650718138881,273.31647,430.65668,1.7889013,326.73892,-0.021802604,0.02403862,0.02403862,0.07967865,-0.006577729,-0.0123749808444029,-0.006577729,0.08260775,0.024922315,-0.0216328832017261,0.024922315,-0.0216328832017261,-0.0717045700769783,-0.0123749808444029,-0.0410182347347926,-22.766785,1.0,77241310000.0,21281335809442.254,77241310000.0,0.19370835,-0.0047880930764197,-0.0211881405122931,0.0219065426917437
5858,4.0,0.17378983,-28.520660352324786,0.28302413,0.25467777,0.19341542,0.19214422,24.8760639139554,53.34859857822649,24.825129,1.0,0.9541702169053856,0.17492706,2569857388,8038773,0.716,196.3,177.6,1.083,171.0,0.679,193.3,0.8414,189.4,-19.141594395783805,0.9518,184.2,0.7666,146.34201,96.22333,-28.54568135045955,145.08427,143.52097,109.23678,1,1,106.78772,145.34306,143.68295,116.007614,53.353581688241796,93.4179,147.52724,1.7539258,114.106094,0.032263085,0.039667636,0.03969595,0.04169222,0.030718291,-0.0484751279914159,0.03069638,0.052717622,0.050193444,0.01301161062973,0.050157644,0.0130208976723858,0.0136757056927482,-0.048440553525605,-0.0509128940652706,-22.097559,0.90900886,27814435000.0,22613683058659.16,27848800000.0,34363144.0,0.0090421736135769,-0.0018553718851018,-0.0237754823785669
5859,4.0,0.06251657,-28.521750589824407,0.27949154,0.073382765,0.1657338,0.16101947,25.59655608298134,53.347280188436905,25.543737,1.0,0.9525165524473692,0.06343743,2569857398,32268,1.107,168.7,148.4,1.68,141.3,1.049,165.3,1.302,161.1,-17.4594584242373,1.475,155.5,1.186,30.844275,20.322075,-28.546799894355697,30.557043,30.230417,23.004105,1,1,22.488077,30.61444,30.261675,24.396278,53.3522782736295,19.729162,31.094263,1.7586788,23.996075,0.049110487,0.43909746,0.4447946,0.58201724,0.03753167,-0.1877904758121614,0.037050948,0.5840855,0.44637522,-0.3997645326495184,0.44065785,-0.4049513243953645,-0.5298820261571161,-0.1853851741593137,-0.245725329988564,-21.23047,0.75181705,7008205000.0,22613683058659.16,7035809000.0,27604146.0,0.0111604860085886,-0.0012563316956063,-0.0246836863279864
5860,4.0,0.17542203,-28.522541541803903,0.24280335,0.17422312,0.1820257,0.18193966,23.50622182859796,53.347814604078906,23.452715,1.0,0.9519129532781444,0.17543243,2569857404,7794231,0.5343,114.4,100.7,0.8028,95.96,0.5071,112.2,0.6263,109.3,-19.51087596771802,0.7072,105.5,0.5715,203.91444,134.37363,-28.547598232844603,201.99907,199.84334,152.0691,1,1,148.66212,202.37881,200.04892,161.25195,53.35281539334007,130.45796,205.5651,1.7591052,158.60995,0.10856513,-0.013699043,-0.013854299,-0.12352165,0.012176762,0.0174133875585409,0.012040306,0.16445056,0.018444922,0.0060137091271435,0.018238222,0.0060818644124953,0.0542244631926601,0.0172182476610521,0.1552536407729963,-22.383707,0.9948972,38745710000.0,22613683058659.16,38749565000.0,3854901.5,0.0115740890176429,-0.0018423820083086,-0.0250139397053283
5861,4.0,0.23364833,-28.04472528560865,0.40933496,0.35845178,0.23849577,0.23827977,23.890614211120575,53.07586475258186,23.873482,1.0,0.98434426591488,0.23382677,2569857683,7258509,0.6125,435.8,396.3,0.9271,382.2,0.5808,429.3,0.7201,421.2,-19.891469829885683,0.8148,410.3,0.6559,285.65314,189.26503,-28.061926870231368,282.7413,278.90967,212.73843,1,1,207.1396,283.08008,279.5288,224.66785,53.08501490460953,182.78778,288.3783,1.7736688,220.33807,0.058146887,0.0047084778,0.004742687,0.03179606,0.008673166,0.0012528773161781,0.008610605,0.06627254,0.009885185,-0.0097347393188912,0.009813882,-0.0098054672905797,-0.0657380934701276,0.0012438401669305,0.008399575836294,-21.903347,0.9956826,15584373000.0,10333126471391.55,15585796000.0,1423584.4,0.0012370561757276,-0.0137327140940552,-0.0080153035155743
5862,4.0,0.23369798,-28.397079307071092,0.44241458,0.35810232,0.24382193,0.24192286,25.153223825073667,53.55159735491265,25.11163,1.0,0.9624147367256212,0.2351391,2569857733,6059809,0.3762,69.76,62.55,0.5716,60.01,0.3565,68.57,0.4429,67.08,-20.980368800803316,0.5018,65.09,0.4031,772.97253,513.27344,-28.419401207322707,764.7661,752.9249,575.25195,1,1,558.6012,765.3342,755.19794,606.1258,53.555697873039435,493.95877,781.10034,1.7823678,593.2677,0.03815863,0.016118024,0.016896822,0.09816673,0.006568005,0.018031035410862,0.0062652766,0.1053223,0.018128466,-0.0017904629884584,0.0172929,-0.0018769753564329,-0.0109048038428927,0.0171999602637752,0.1047562524280428,-21.614765,0.9327017,9315026000.0,1082737793802.817,9322918000.0,7892521.5,0.0253952859768568,0.0276139360007841,-0.0200296729598075
5863,4.0,0.14274463,-28.62144994502917,0.37273702,0.20553938,0.21754295,0.21674687,24.935873833945244,53.04355652206969,24.928871,1.0,0.9935710488502508,0.14314152,2569857786,8197443,0.6964,304.5,269.8,1.052,257.7,0.6605,298.7,0.8181,291.5,-19.776263394560416,0.9253,282.0,0.7455,254.72914,169.42363,-28.646538449771814,252.27538,247.76367,189.74149,1,1,183.48466,252.43103,248.6748,199.78586,53.05067348541429,162.16455,257.78955,1.7851667,194.95406,0.28286305,0.042630553,0.04271875,0.059876915,0.2018066,-0.2054582598864058,0.20138994,0.28913105,0.20627844,-0.0183386644839296,0.20585255,-0.0183766055019501,-0.0257576461828341,-0.2050340631793494,-0.2879814317684104,-21.76817,0.96027744,19744303000.0,994245917566.1971,19750769000.0,6466464.0,-0.0204707716027365,0.0015053588072506,-0.0034400174373945
5864,4.0,0.11533978,-28.36679287967479,0.25954056,0.08614208,0.158568,0.15633094,24.86250123755383,52.87264124639231,24.869757,1.0,1.0067049044868102,0.11517716,2569857946,5844640,0.8448,171.0,149.1,1.28,141.5,0.8009,167.4,0.9936,162.8,-17.322114748796277,1.125,156.8,0.9048,27.06352,17.887444,-28.388396407030896,26.88317,26.478912,20.237766,1,1,19.628082,26.933453,26.533367,21.456886,52.884391181600826,17.187346,27.359703,1.7595847,20.983633,-0.28454408,-0.12426006,-0.13053764,-0.4130969,-0.08991525,-0.1567552123850206,-0.08559121,0.50161177,0.15850814,0.0223776326930074,0.15088545,0.0235081441981894,0.0743934162296804,-0.1492168218764172,-0.4960644984485393,-21.372263,0.9227567,7158258000.0,570001852214.0846,7178191400.0,19933230.0,0.0013392887007442,-0.0052870583591071,0.0033207644777226
5865,4.0,0.18132035,-28.10019938001928,0.41597542,0.37763855,0.20551227,0.18994625,25.677255784503394,53.649614465010536,25.614384,1.0,0.9437373975374348,0.19550104,2569858084,3874558,0.628,87.02,77.07,0.9474,73.59,0.5957,85.37,0.7373,83.3,-17.78075553406506,0.8336,80.56,0.6721,40.630054,26.98403,-28.11581367220644,40.12009,39.46262,30.165508,1,1,29.270287,40.12993,39.60504,31.694727,53.65256651230063,25.942923,41.06849,1.7943608,31.004847,0.017875921,0.021584343,0.023192579,0.044877466,0.0092382375,0.0077840666433685,0.008597634,0.04830668,0.024964789,0.0220754009484466,0.023233665,0.0237202232861021,0.0458984559382546,0.0072442990982496,0.0150621111589795,-20.525948,0.7089971,2055533000.0,192603335030.98596,2075803600.0,20270608.0,0.0024341192906124,0.0159252357372374,-0.0295029561775883
5866,4.0,0.10764647,-27.92639149494822,0.2213445,0.17568803,0.131715,0.12567611,26.927147651466868,53.32558590163335,26.942219,1.0,1.0139778115557987,0.11227502,2569858232,1389993,1.051,177.3,154.5,1.59,146.6,0.9969,173.5,1.236,168.7,-16.566592295108993,1.398,162.4,1.126,13.469123,8.895933,-27.9425317637833,13.327285,13.183065,10.030542,1,1,9.808014,13.34867,13.199842,10.614745,53.330732756459795,8.639179,13.577098,1.7662226,10.442472,0.11484226,-0.003972495,-0.0040959725,-0.00591166,0.07956999,0.0796401702500379,0.077171266,0.11499431,0.07967534,0.0022956984494607,0.07727344,0.0023670558042495,0.0034163387496088,0.0772393346323187,0.1149435510401549,-21.02193,0.77747184,4563472400.0,260274793284.50705,4681688600.0,118215900.0,-0.0035196798005121,0.0031434195705016,0.0069052695912936
5867,4.0,0.15990023,-28.48192800067413,0.46561566,0.20967528,0.23371536,0.23177862,25.22883689935792,53.57192233885214,25.242376,1.0,1.012548352259708,0.16069566,2569858868,5894176,1.116,69.96,62.69,1.69,60.12,1.058,68.77,1.312,67.26,-17.9618691698274,1.485,65.25,1.195,48.05672,31.863224,-28.50643900031449,47.436485,46.81831,35.677223,1,1,34.80946,47.464336,46.938377,37.55838,53.576918379849616,30.854939,48.48002,1.7859665,36.889183,0.30077478,-0.11166053,-0.11264777,-0.23061065,0.14692126,0.0348183137562943,0.14563365,0.37900758,0.18513611,0.180238941384403,0.18351358,0.1818325166230867,0.3722445170771632,0.0345131669998989,0.071279475367539,-21.050108,0.9556448,4371526700.0,195206083425.3521,4374331400.0,2804997.8,-0.0036303199599729,0.0093235585893352,0.0061653731825688
5868,4.0,0.18706413,-28.11863574282802,0.4972034,0.338517,0.24135156,0.22160088,26.017548772377232,53.317558396989575,25.953756,1.0,0.942937752560739,0.20065375,2569859235,5868773,1.113,47.12,42.72,1.68,41.16,1.055,46.4,1.307,45.49,-17.779976763947673,1.478,44.28,1.191,41.059128,27.189812,-28.13622227351119,40.719803,40.12517,30.646074,1,1,29.762903,40.783424,40.212975,32.423695,53.32314130920852,26.171412,41.488697,1.7670376,31.739456,-0.050528564,0.08146393,0.088755436,0.18303332,-0.024502013,0.0876181497394464,-0.022489106,0.18987978,0.092075385,-0.0259758292281756,0.08451114,-0.0283008195528556,-0.0583625389283347,0.0804200772585376,0.1806879714365422,-20.507689,0.67577684,2583270100.0,361781980664.7888,2607072800.0,23802612.0,0.0127753548744517,4.743766560122431e-06,-0.0298925193478485
5869,4.0,0.18471888,-28.636514525731883,0.49812484,0.31410283,0.2131643,0.21189043,25.33966068770344,52.8274607111872,25.272665,1.0,0.940159923508942,0.18556637,2569859550,2803806,0.7589,236.4,208.5,1.14,198.8,0.7203,231.8,0.8894,226.0,-18.389007856411236,1.004,218.3,0.8115,71.06602,47.245213,-28.661352145651737,70.227936,68.93302,52.798386,1,1,51.04815,70.23873,69.219734,55.447643,52.83998492760565,45.210136,71.92478,1.7966704,54.098698,-0.17597198,0.043152474,0.043596454,0.14270727,-0.053758677,-0.0438304040912168,-0.053211205,0.22656457,0.06921449,-0.0530225743691882,0.06850962,-0.0535681036015699,-0.1753481661624881,-0.0433840420755534,-0.1434730831003403,-20.351963,0.9844983,1267776500.0,166575851087.32394,1268982000.0,1205466.4,-0.0034770073309544,-0.0046804932930021,-0.0313500006183149
5870,4.0,0.19554533,-28.04874046161757,0.28996894,0.21800981,0.20638585,0.20453294,25.31375916608266,53.1075758663256,25.252548,1.0,0.9451823880893844,0.19629762,2569859622,4905533,0.6258,90.14,80.29,0.9484,76.83,0.5933,88.52,0.7361,86.47,-18.822005062196478,0.8333,83.76,0.6703,106.14982,70.408646,-28.065689245034104,104.68948,103.19613,78.715775,1,1,76.6725,104.7179,103.51528,82.7177,53.11578939860767,68.03126,107.149086,1.7937348,81.14376,0.03136619,-0.021907011,-0.024430634,-0.13814153,0.0055471803,-0.0088039105075084,0.00497417,0.14165775,0.025052488,0.0210317983205789,0.022464627,0.0234546009827423,0.1326226015682622,-0.0078944881800626,-0.0497811715636962,-22.260033,0.7373303,26037072000.0,15868675109498.592,26071382000.0,34310700.0,0.0043654657399111,-0.0220414860884853,-0.0288351402183639
5871,4.0,0.13822743,-28.0592955096794,0.46237487,0.08046745,0.20259188,0.1992134,25.38821459684244,53.10121870576717,25.338634,1.0,0.955361988205704,0.13862845,2569859631,4980791,0.9369,50.01,45.07,1.42,43.32,0.8882,49.2,1.102,48.18,-17.671041068569377,1.247,46.82,1.003,36.77051,24.392908,-28.07653844362728,36.281403,35.77072,27.282263,1,1,26.578417,36.294903,35.877026,28.68526,53.10981017146747,23.574308,37.11447,1.7912337,28.142872,0.62711537,0.08191737,0.084965095,0.31888062,0.16709362,-0.0310210240331378,0.16109991,0.7035329,0.18745491,-0.1782389655367322,0.18073083,-0.1848703302546443,-0.6938327489175147,-0.0299082888310991,-0.1164243194108081,-20.300596,0.95932406,1313543300.0,15868675109498.592,1317459200.0,3915873.2,-0.004035755516492,-0.0240428381884258,-0.0233855620513327
5872,4.0,0.11620195,-28.07460413368581,0.19294907,0.05360711,0.1467461,0.14667015,24.371345375242093,53.03571647342443,24.436104,1.0,1.061459377590947,0.11608811,2569859685,3920488,0.8802,315.0,275.4,1.328,261.7,0.835,308.4,1.033,300.1,-18.66192786007125,1.168,289.2,0.9421,91.52237,60.72208,-28.092215667981026,90.393036,89.12512,67.98376,1,1,66.21218,90.44455,89.37556,71.56178,53.0459886043959,58.66394,92.38714,1.7863637,70.19534,0.56310284,-0.009863554,-0.009926428,-0.048094694,0.11622073,0.0247105423994687,0.115484565,0.565153,0.11664386,0.1132743332889805,0.115905024,0.1139964007695831,0.5523257519023721,0.0245540227288979,0.1197254371064642,-22.213621,0.9876619,25866680000.0,1548621587470.4226,25869478000.0,2798497.2,0.0003703252935905,-0.0338654586175928,0.0287913830020933
5873,4.0,0.16332603,-28.252236083230144,0.42451426,0.29506323,0.20173252,0.19803198,25.95703240052281,52.95927935320106,25.918133,1.0,0.964806348693861,0.16591683,2569859885,9895277,0.8099,41.84,38.39,1.229,37.15,0.7677,41.28,0.9531,40.56,-17.431145562905957,1.079,39.61,0.8676,29.419956,19.549126,-28.271723213959078,29.095081,28.619019,21.881327,1,1,21.222404,29.110222,28.71615,23.02685,52.970384389771645,18.78388,29.742115,1.7874465,22.518429,-0.1668791,0.035872597,0.03638612,0.06719308,-0.09036769,0.0085474808356029,-0.08909231,0.17989871,0.09741801,-0.0956727236598629,0.096043125,-0.0970423066990834,-0.1792049094121954,0.0084268480396739,0.0157843581933441,-20.80139,0.8670512,3329074400.0,3789578401532.3945,3333380400.0,4306004.0,-0.0101276005240198,-0.0042875353860146,-0.0181347535258735
5874,4.0,0.15040222,-28.08645384144063,0.3213815,0.25292838,0.2598697,0.17216007,24.720543124507454,53.62582545693847,24.69144,1.0,0.973551618485182,0.21352437,2569860034,6903524,0.4661,45.18,40.04,0.7063,38.24,0.4419,44.33,0.5482,43.26,-18.678607753044094,0.6206,41.85,0.4992,92.91054,61.6948,-28.101921708064282,91.78963,90.37465,69.02688,1,1,67.073105,91.830536,90.66647,72.60552,53.62874910844117,59.424175,93.865685,1.7894922,71.098946,0.09463082,0.0410116,0.05952335,0.072468854,0.07772641,0.0606914989183224,0.05355351,0.119191974,0.09790007,0.0529274408990389,0.06745317,0.0768177434842297,0.0935245346767061,0.0418164551101797,0.0738910561247247,-20.918715,0.15686508,3978989000.0,989040513081.6902,5334008300.0,1355019400.0,0.0079170275062685,0.011680894985056,-0.0135906593583468
5875,4.0,0.14805773,-27.861276424534932,0.29955286,0.27114612,0.15023296,0.14935255,25.157138059218017,53.46783860948992,25.09467,1.0,0.9440880774740458,0.1488511,2569860697,6076772,0.4456,177.5,159.0,0.672,152.5,0.4227,174.5,0.5231,170.6,-18.92573834481304,0.5913,165.5,0.4768,116.998985,77.46309,-27.874582817198057,115.25159,114.00222,86.67106,1,1,84.9206,115.30418,114.24775,91.17069,53.470782300280824,75.42633,117.85236,1.7892269,89.822365,-0.045435417,0.0017779722,0.0018868534,0.02032747,-0.0042174445,0.0031789764407431,-0.003974076,0.04977533,0.004620287,-0.0031593112495641,0.0043536727,-0.003352784170131,-0.0361202517810727,0.0029955331216403,0.0342477844141249,-20.572645,0.9807706,2547760000.0,223836315763.38028,2550678500.0,2918447.8,0.0113852814723703,-0.0021631903203551,-0.0292509460030419
5876,4.0,0.17174293,-28.157662304766347,0.31380978,0.23254165,0.204368,0.20391099,24.577091176484736,53.46883258694108,24.62411,1.0,1.0442566189244968,0.17203665,2569860712,5030969,0.7007,148.4,132.9,1.069,127.4,0.6637,145.9,0.8263,142.6,-19.54009289478097,0.9372,138.4,0.7513,205.31194,136.3979,-28.17579674768776,202.95049,199.6853,152.62474,1,1,148.11575,203.04619,200.35762,160.56093,53.472604437090816,131.15926,207.51682,1.7888665,157.083,-0.14839363,0.0058991755,0.0059172926,0.010247137,-0.08569111,-0.0356692134845623,-0.085428745,0.14874701,0.08589517,0.07789965921028,0.08563218,0.0781389019459581,0.1353152656537517,-0.0355600028353081,-0.0617693489174197,-22.059381,0.9679433,30394053000.0,1205064799188.7324,30402222000.0,8169934.5,-0.0170117187768217,-0.0065380886612034,0.0212502029947003
5877,4.0,0.13512173,-28.419211652284343,0.28322136,0.08541246,0.19276978,0.1926497,24.541923726307427,52.5507184312159,24.488663,1.0,0.9521285708303988,0.13507214,2569861208,8091948,0.6701,271.4,246.0,1.013,236.9,0.6354,267.2,0.7874,262.0,-19.698456261776467,0.8907,255.0,0.7174,237.58853,157.84479,-28.439939938267514,234.76685,230.92677,176.53569,1,1,171.26875,234.8529,231.73723,185.60724,52.565971296448566,151.72264,240.166,1.7914108,181.54631,0.46283302,-0.08881069,-0.08905342,-0.27152377,0.15179835,-0.0866841209259769,0.1513846,0.5366,0.17599219,0.152746210033375,0.1755125,0.1531636850405486,0.4669959049741387,-0.0864478478564445,-0.2642997880861723,-22.157055,0.99006426,29129558000.0,783427035943.662,29132110000.0,2552094.2,-0.0442859139774264,-0.0004163640818384,-0.0257873756054394
5878,4.0,0.175202,-28.338231895991623,0.3942798,0.21800849,0.23584034,0.23568033,23.72985994556972,52.87775234944279,23.71116,1.0,0.9829247838756694,0.17527007,2569861223,1045690,0.7403,129.2,116.2,1.113,111.6,0.7025,127.1,0.868,124.4,-19.120635579965295,0.9803,120.8,0.7918,140.50812,93.24741,-28.359347202391298,139.4171,137.10092,104.90815,1,1,101.556496,139.60075,137.49115,110.8616,52.88985709846046,89.37691,142.14166,1.7713264,108.26624,-0.28451362,0.02247479,0.02249647,0.043958113,-0.1456057,0.137503855222357,-0.14546539,0.28788942,0.14733334,-0.0528621704009673,0.14719136,-0.0529131603445816,-0.1033923429168105,0.1373713491732215,0.2686826048368745,-21.973198,0.9968325,17786935000.0,793837844912.6761,17788297000.0,1361804.6,-0.0130923407932716,0.0055460519680333,-0.0087487359084956
